CustomerId,Surname,Age,GenderID,EstimatedSalary,GeographyID,Bank DOJ
15649136,Williamson,43,2,16301.91,1,12-09-2019
15775562,Shoobridge,33,2,126962.41,1,25-10-2019
15807481,Peng,46,2,158750.53,1,26-08-2019
15642885,Gray,30,1,199644.2,1,19-08-2018
15789109,Watson,41,2,144272.71,1,01-01-2018
15814004,Fyodorova,29,1,98320.27,1,30-09-2019
15673619,Bazhenov,25,1,64129.03,1,08-10-2019
15595135,Solomon,29,2,181221.09,3,26-01-2019
15583681,Layh,31,1,163809.08,2,22-09-2017
15605000,John,38,1,171457.06,1,01-06-2017
15718071,Tuan,51,2,15801.02,1,18-03-2018
15679760,Slattery,46,1,102950.79,1,29-11-2018
15654574,Onyekachi,36,1,174918.46,3,06-11-2019
15577178,Genovese,45,1,193160.25,1,11-12-2017
15595324,Daniels,39,2,5831,3,25-12-2017
15756932,Caldwell,36,2,82298.59,2,08-03-2018
15726358,Chiemenam,34,1,130686.59,1,28-08-2018
15595228,Wanliss,45,1,52885.23,1,16-03-2019
15782530,Bruce,30,1,68985.99,2,08-04-2016
15592877,Wright,42,1,35367.19,2,03-05-2016
15651983,Fang,56,2,196241.94,1,27-07-2016
15746737,Eames,59,1,170705.53,3,30-09-2017
15774179,Sutherland,37,1,126477.41,1,08-03-2018
15667265,Cavenagh,39,1,159618.17,1,02-10-2019
15655123,Dumetolisa,45,2,195395.33,2,17-11-2017
15595917,Mackay,35,2,168285.85,1,10-02-2018
15668385,Dellucci,40,1,138052.51,1,13-08-2019
15709476,Kenyon,41,2,71179.31,2,14-09-2019
15711218,Parry,39,1,55556.3,3,15-04-2018
15798659,Kennedy,43,2,31705.19,2,23-09-2018
15663939,Arnott,35,1,186118.93,3,04-07-2017
15694946,Hanson,35,1,195580.28,1,20-01-2019
15631912,T'ao,30,1,54113.38,1,20-12-2019
15768816,Shen,42,1,127528.84,3,06-01-2019
15682268,Steere,26,2,60231.74,3,25-07-2019
15684801,Abbott,47,1,156878.42,1,07-09-2018
15636428,Sutherland,45,2,182784.11,2,05-05-2019
15809823,Thurgood,19,1,129690.5,3,12-03-2018
15699284,Johnson,49,1,113860.81,1,30-10-2017
15786993,Lung,51,2,184524.74,1,16-08-2016
15709441,Cocci,59,2,36124.98,2,30-12-2019
15710257,Matveyeva,39,2,121316.07,1,09-08-2016
15582492,Moore,29,2,185630.76,1,21-12-2019
15575694,Yobachukwu,45,2,71133.12,2,07-05-2017
15756820,Fleming,26,2,32020.42,1,23-12-2017
15766289,Dickinson,47,1,162760.96,1,09-09-2019
15593014,Evseyev,33,1,175178.56,1,02-04-2018
15584545,Aksenov,40,2,177099.71,1,03-06-2019
15675949,Fleming,43,2,66406.37,2,10-04-2018
15672091,Ulyanov,32,2,59559.81,3,02-12-2019
15801658,Summers,55,1,175750.21,1,15-05-2016
15706185,Clements,47,1,174311.3,3,07-11-2018
15789863,Kazakova,39,1,171716.81,1,16-03-2018
15720943,Pirozzi,45,2,189362.39,1,27-12-2017
15697997,Jamieson,33,1,180716.1,1,10-04-2017
15665416,Ferri,62,1,116977.89,1,06-10-2019
15660200,Mai,31,1,185105.44,1,12-12-2018
15619653,Hannaford,47,1,35046.97,1,03-06-2019
15773447,Fomin,30,1,36251,2,04-02-2018
15739160,Mahon,41,2,103174.5,1,02-01-2019
15689237,Shaw,27,2,122642.09,1,31-08-2018
15679297,Volkova,43,1,122937.57,2,05-11-2016
15591433,Miles,43,1,8757.39,3,04-12-2019
15642725,Madison,32,1,125782.29,1,01-08-2017
15701962,Scott,29,2,122487.73,2,05-08-2019
15811613,Voss,27,2,20066.38,1,12-11-2018
15741049,Colebatch,29,1,55473.15,1,10-07-2017
15724423,Wilson,38,2,38962.94,1,10-08-2016
15574305,T'ang,36,1,63795.8,1,26-11-2016
15678168,Gibson,27,2,163060.43,2,01-10-2018
15697020,Hs?eh,39,1,26578.69,1,07-11-2019
15610801,Pan,41,1,5066.76,3,29-01-2017
15745232,Chikelu,39,2,140497.67,1,31-01-2016
15722758,Allan,40,1,146156.98,1,25-04-2019
15792102,Yefremova,42,2,199316.19,1,21-06-2019
15675185,Chuang,48,2,103944.37,3,23-12-2016
15801247,Fan,39,1,138021.36,2,21-03-2016
15725660,Dellucci,20,1,68621.98,1,16-11-2019
15638963,Garran,22,2,28149.06,1,08-04-2016
15800061,Moretti,45,2,135169.76,2,02-10-2017
15578006,Yao,85,2,116537.96,1,29-11-2017
15668504,Lucchesi,36,1,105922.69,1,15-03-2018
15687491,Nkemdilim,45,1,88211.12,3,27-08-2018
15610403,Anderson,43,1,26900.63,1,19-01-2019
15741094,Sagese,21,1,3494.02,1,08-04-2016
15807909,Rubensohn,47,1,113163.17,1,16-03-2019
15666141,Baldwin,26,2,19324.5,2,11-10-2019
15617134,Iqbal,38,1,189678.7,1,05-02-2018
15783029,Monaldo,34,1,26387.71,1,25-10-2018
15622833,Mahon,29,2,106276.55,3,14-07-2018
15746422,Muir,38,2,45015.38,1,01-10-2016
15750839,Burns,29,1,173495.77,2,09-01-2019
15749130,Dyer,27,1,52581.96,3,29-05-2017
15779862,Lyons,31,2,146339.27,3,27-07-2017
15767871,H?,48,1,182609.97,2,25-06-2019
15679651,Gardiner,37,2,197890.65,2,13-08-2019
15576219,Cameron,32,1,6225.63,1,23-01-2018
15699247,Chapman,44,2,123977.86,1,17-12-2018
15619087,Taylor,53,1,170195.4,1,29-12-2019
15605327,Namatjira,35,1,114190.3,1,14-07-2017
15610140,He,34,2,27022.57,1,04-12-2017
15791174,Leibius,67,1,59457,2,11-12-2017
15602373,White,44,1,165038.41,1,09-05-2019
15762605,Wall,58,1,154181.41,1,19-08-2016
15598840,Moretti,33,1,134960.98,1,06-12-2017
15744279,Patterson,58,2,65708.5,2,21-12-2016
15670619,Coppin,33,2,117374.22,1,04-01-2018
15599533,Tsao,43,2,77703.19,1,20-10-2019
15757837,Kao,33,1,177651.38,3,17-08-2016
15697574,Stewart,40,2,60954.45,1,30-11-2018
15578738,Tuan,32,1,151924.9,1,03-06-2017
15762228,Barnes,35,1,26318.73,2,03-12-2017
15614827,Sun,42,1,147557.71,1,29-11-2016
15789815,Fallaci,28,2,125918.17,1,26-11-2016
15579781,Buccho,31,1,190803.37,3,18-07-2018
15587013,Tien,31,2,11043.54,1,06-03-2016
15570932,Pirozzi,43,1,119100.05,1,24-09-2017
15794661,Liu,32,1,140579.17,2,24-11-2018
15581654,Long,32,1,37731.95,1,07-12-2019
15644296,Scott,30,2,1852.58,1,08-08-2019
15614420,Gerasimova,32,2,172049.84,3,20-07-2017
15609653,Ifeatu,44,2,133591.11,3,25-11-2019
15594577,De Luca,35,1,192751.18,1,17-04-2018
15584114,Ogbonnaya,43,2,193828.27,3,22-03-2017
15673367,Humffray,33,1,55775.72,3,26-10-2017
15685576,Degtyaryov,36,2,102280.29,2,17-05-2016
15774727,Monaldo,34,2,44965.44,3,01-09-2016
15694288,Cawthorne,28,1,170661.02,2,05-02-2017
15603319,Graham,29,1,197145.89,1,05-04-2018
15759066,Carpenter,44,2,192359.9,1,09-12-2018
15814816,Kambinachi,40,1,141210.18,1,17-01-2016
15724402,Tyler,30,2,100557.03,1,24-11-2016
15571059,Martin,54,2,130805.54,1,24-10-2017
15674206,Walker,22,2,92606.98,1,18-09-2018
15715160,Khan,36,1,123956.83,1,26-06-2019
15730448,Iroawuchi,25,1,102758.43,3,24-09-2019
15662067,Summers,40,1,94876.65,1,20-12-2019
15779581,Bottrill,43,2,94811.85,2,05-11-2016
15662901,Hu,37,1,67840.81,1,02-09-2019
15689751,Jones,31,2,4050.57,1,11-06-2016
15667742,Vincent,41,1,134665.25,2,22-04-2016
15738448,Sanford,25,2,181647.13,3,11-03-2018
15680243,Brown,19,1,33282.84,1,20-05-2016
15745083,Lei,59,1,27965,3,22-09-2016
15708228,Toscani,30,1,68343.53,3,15-11-2016
15628523,Chien,24,2,198161.07,1,17-07-2017
15708196,Uchenna,60,1,196858.4,2,01-07-2019
15735549,Lori,35,1,120511.03,3,05-11-2019
15809347,Fanucci,32,1,30886.35,3,27-10-2017
15660866,Chimaobim,29,2,2743.69,1,14-11-2018
15766609,Jowers,47,2,167778.62,1,11-12-2019
15654230,Miller,31,1,132404.64,3,04-09-2019
15794566,Kirsova,28,2,144423.17,1,11-05-2019
15800890,T'ien,45,2,181204.5,1,04-09-2019
15697424,Ku,30,2,182726.22,2,14-02-2019
15724536,Chin,28,2,120880.72,2,20-09-2017
15735878,Law,47,2,26812.89,3,11-09-2019
15707596,Chung,74,2,66732.63,3,01-10-2019
15657163,Cockrum,42,1,100834.22,3,30-10-2019
15622478,Greaves,40,2,107815.31,1,15-09-2019
15779529,Grant,32,1,34665.79,1,13-09-2018
15636023,O'Donnell,40,2,147093.84,1,24-04-2019
15582066,Maclean,21,1,36942.35,1,07-12-2016
15666675,Hsieh,39,2,16460.77,1,29-09-2017
15732987,Hs?,43,1,45610.63,2,18-02-2018
15789432,Mazzanti,33,1,184954.11,1,07-09-2019
15663161,Chiu,51,2,47795.43,3,16-11-2019
15694879,Reeves,23,2,196789.9,2,13-03-2016
15593715,Castiglione,27,1,173425.68,3,22-10-2016
15575002,Ferguson,29,1,36221.18,1,08-02-2017
15622171,Nnamdi,30,1,174738.2,1,30-11-2017
15795224,Wu,39,1,67131.3,1,05-12-2017
15685346,Chu,26,2,165692.03,2,28-06-2018
15691808,King,43,1,194691.95,1,31-08-2018
15721007,Charlton,33,1,129525.5,3,20-08-2018
15794253,Marsh,34,2,146511.2,2,01-11-2017
15694453,Walker,37,1,51752.18,3,12-12-2019
15813113,Chang,56,2,35418.69,2,04-11-2016
15614187,Pottinger,39,2,57995.74,3,12-03-2018
15619407,Buckley,39,1,108152.75,1,31-12-2018
15646227,Folliero,27,2,166144.98,1,20-06-2019
15660541,Olisanugo,34,1,101737.8,1,23-06-2019
15753874,Kent,37,1,33326.71,1,19-11-2017
15617877,Jessop,44,1,81140.09,1,08-09-2018
15772073,Hodge,48,1,140173.17,1,20-11-2016
15701537,Ignatiev,60,1,166513.49,1,12-03-2018
15736228,Chambers,40,2,103232.6,1,12-10-2017
15780572,Mansom,30,1,120736.04,2,11-07-2019
15769596,Yen,24,2,15832.43,3,27-10-2019
15586996,Azikiwe,76,2,188772.45,1,23-11-2017
15722061,Allen,41,2,114323.66,3,16-08-2018
15638003,Komarova,55,1,181534.04,2,14-10-2019
15775590,Mackay,48,2,102640.52,3,10-08-2019
15730688,Yu,28,2,158585.17,1,01-10-2016
15753102,Curtis,44,1,178722.24,2,17-03-2018
15810075,Fang,39,2,153955.38,1,13-09-2016
15723373,Page,34,2,65374.86,2,09-02-2016
15795298,Olisaemeka,35,2,102986.15,3,08-08-2017
15584320,Brennan,39,2,136643.84,1,14-10-2016
15724161,Sutton,40,2,77063.63,1,29-11-2016
15750056,Hyde,29,2,9633.01,1,16-08-2017
15609637,Nkemakolam,51,1,43496.36,1,29-05-2018
15794493,Chimaijem,32,1,24267.28,2,21-07-2018
15569641,Sung,41,2,59354.24,3,12-09-2016
15815236,Chiganu,34,1,28269.86,2,28-06-2017
15811177,Beneventi,31,2,143162.34,1,30-06-2017
15680587,Esposito,23,1,20199.3,1,30-03-2019
15672821,Owen,28,1,48606.92,1,01-10-2016
15767681,Smalley,34,1,89013.67,2,13-09-2019
15600379,Hsiung,34,1,59890.29,2,08-11-2019
15801336,Ch'ang,37,2,106655.88,3,08-11-2016
15721592,Barton,38,2,156439.56,1,16-12-2019
15581282,Lucchese,39,2,24176.44,1,29-11-2019
15746203,Hsia,62,1,43507.1,3,27-03-2019
15583137,Pope,48,2,132005.85,1,12-08-2017
15680752,Horrocks,49,2,80496.71,1,17-04-2018
15688172,Tai,40,1,88947.56,2,23-09-2019
15791373,Chikezie,35,2,12639.67,3,11-10-2019
15589449,Frye,56,2,94248.16,1,27-08-2016
15692819,Toscani,32,1,11865.76,3,08-10-2016
15727467,Mellor,27,2,141449.86,1,12-06-2017
15734312,Kang,43,1,149457.81,2,29-12-2016
15764604,Sutherland,35,2,119814.25,1,08-12-2019
15613014,Hs?,29,1,24924.92,3,19-03-2016
15759684,Ting,27,2,139481.53,1,20-06-2019
15609669,Chuang,39,2,41268.65,1,03-10-2016
15685536,Chu,34,2,1351.41,1,19-09-2016
15750447,Ozoemena,60,2,147489.76,1,17-12-2017
15663249,Howells,37,2,111175.09,2,20-10-2018
15638646,Lucchese,43,2,95963.14,1,16-04-2017
15734161,Nnonso,43,1,43128.95,1,29-01-2016
15631070,Gerasimova,55,1,137674.96,3,15-03-2017
15761950,Woronoff,45,2,153383.54,3,21-11-2017
15649668,Wilhelm,36,2,96660.76,3,25-11-2017
15713912,Nebechukwu,45,2,115818.16,2,08-12-2019
15586757,Anenechukwu,32,2,37898.5,1,26-12-2019
15596522,Meredith,42,2,145222.93,1,12-07-2019
15625395,Chinomso,28,2,41219.09,1,01-01-2017
15760570,Stephenson,32,1,59249.83,1,02-10-2017
15566689,Chimaoke,66,1,116747.62,2,26-11-2017
15725794,Winters,49,2,116249.72,1,05-01-2019
15673539,Napolitani,26,2,61257.83,1,31-10-2016
15705298,L?,29,1,141798.98,3,25-07-2017
15675791,Williams,36,1,102638.35,1,24-12-2018
15747043,Giles,36,1,13210.56,2,13-09-2019
15736397,Wang,23,1,35550.97,1,18-07-2019
15678201,Robertson,46,2,104469.06,1,23-07-2018
15720745,Murray,24,1,142935.83,2,02-07-2017
15637593,Greco,20,1,195486.28,1,18-11-2018
15598070,Marchesi,33,2,63170,1,10-05-2016
15787550,Chao,69,1,58320.06,1,09-09-2017
15603942,Hawthorn,50,1,177747.03,3,18-03-2019
15733973,Bibi,42,2,19632.64,1,21-03-2019
15596761,Hawdon,60,1,18424.24,3,11-06-2017
15652400,Moss,56,1,18897.78,2,26-11-2018
15717893,Briggs,36,1,97879.02,3,21-11-2019
15622585,McIntyre,26,1,63197.88,1,02-07-2018
15733964,Russo,53,2,75860.01,2,19-02-2017
15753861,Ballard,27,2,78622.46,3,16-08-2017
15747097,Hs?,35,1,23598.23,1,01-12-2016
15594762,Pisani,46,1,13460.27,2,19-10-2018
15667417,Tao,33,1,19998.31,1,19-11-2019
15684861,Thomson,32,2,185075.63,1,22-05-2016
15742204,Hsu,31,1,135815.38,3,07-11-2019
15623502,Morrison,56,2,44251.33,2,23-06-2016
15774872,Joslin,36,1,136349.55,1,02-05-2019
15611191,Scott,37,2,52693.99,3,28-09-2016
15674331,Bidwill,30,1,93767.03,3,06-10-2017
15619465,Cameron,24,2,197866.55,2,07-02-2019
15575247,Cartwright,30,1,126812.85,1,28-07-2019
15695679,Yao,39,1,79503.05,2,06-06-2016
15713463,Tate,41,2,129936.53,3,15-08-2017
15785170,Neal,32,2,175094.62,3,06-12-2018
15796351,Yao,35,1,130379.5,3,31-01-2019
15639576,Burns,26,1,153228,1,05-09-2017
15693264,Onyinyechukwuka,29,2,111285.85,1,03-08-2019
15589715,Fulks,66,2,49553.38,1,25-11-2016
15769902,Christie,33,2,98015.85,1,07-03-2016
15587177,Lloyd,36,1,88481.32,1,20-07-2017
15814553,Ball,34,2,66879.27,1,21-09-2016
15601550,Genovesi,36,1,24802.77,2,02-09-2017
15664907,Alexander,47,1,21312.16,1,09-12-2019
15612465,Siciliano,34,1,190263.78,2,01-06-2016
15810800,Ositadimma,32,2,72873.33,2,04-02-2017
15665760,Kazantsev,38,1,57764.65,2,04-06-2018
15588080,Giles,54,1,110273.84,1,21-12-2016
15776844,Hao,19,2,55500.17,2,04-08-2018
15717560,Martin,50,1,57541.08,1,07-06-2019
15629739,Hartley,31,2,90384.26,3,11-08-2016
15729908,Allan,36,2,120694.35,1,20-07-2017
15716781,Dolgorukova,24,1,178028.96,1,19-12-2017
15646936,Nnamdi,32,2,180990.29,3,29-05-2016
15768151,Romano,45,2,155407.21,3,03-07-2018
15579212,Chuang,57,1,33676.48,1,30-08-2018
15721835,Owen,25,1,89666.28,2,09-11-2016
15800515,Singh,35,1,127558.26,1,22-02-2018
15591279,Nwagugheuzo,37,1,77272.62,1,17-10-2017
15587419,Shipton,58,1,107665.68,1,14-09-2016
15750335,Paterson,43,1,184044.8,3,07-09-2019
15699619,Rivas,31,1,91510.71,1,29-11-2019
15606472,Lung,38,2,87363.56,1,28-07-2017
15778368,Allan,50,1,117505.07,3,16-12-2017
15671387,Fetherstonhaugh,29,2,180626.68,1,19-02-2017
15573926,Lung,38,1,93478.96,2,08-03-2018
15709183,Davidson,58,2,114672.64,1,17-12-2018
15577514,Mai,36,2,13387.88,3,17-12-2017
15778830,Dellucci,31,1,173240.52,1,07-09-2017
15768072,Mitchell,33,2,27557.18,2,28-08-2018
15768293,Sun,51,1,5552.37,1,27-11-2018
15654456,Napolitano,48,1,88307.87,3,02-08-2016
15807525,Bailey,43,1,33879.26,1,19-06-2017
15574372,Hoolan,35,1,181429.87,1,16-08-2017
15671249,Kent,33,2,102655.31,1,19-12-2018
15779744,Chou,30,1,96555.42,2,09-08-2019
15624755,Pepper,40,2,189366.03,3,24-05-2019
15611430,Abramowitz,54,1,12847.61,1,26-12-2017
15774744,Lord,33,1,143433.33,3,06-06-2016
15629885,Wilson,33,2,183983.82,1,13-07-2019
15708791,Abazu,32,1,169137.24,2,05-05-2018
15793890,Harriman,59,2,163365.85,1,15-06-2019
15646091,Frankland,43,2,123181.44,2,21-11-2019
15596984,Pinto,31,2,16447.6,1,11-02-2018
15800215,Kwemtochukwu,25,1,173948.4,1,29-12-2016
15577806,Chiu,54,2,192154.66,3,02-09-2017
15749381,Yu,41,2,198224.38,1,07-12-2019
15683758,Onyekachukwu,44,1,67202.74,1,22-05-2019
15670615,Castiglione,37,1,68789.93,2,19-03-2016
15715622,To Rot,57,2,147964.99,1,01-11-2017
15707634,Anenechukwu,32,2,161069.73,1,26-12-2018
15806901,Henderson,39,2,127749.61,1,15-09-2017
15775335,Ellis,48,2,191914.37,3,03-06-2018
15724150,Nkemdirim,48,1,185791.9,1,15-10-2017
15627220,Kang,43,2,184570.04,3,10-09-2018
15672330,Lear,31,2,130446.65,1,31-12-2017
15668521,Jamieson,37,1,82867.55,1,29-08-2019
15807837,Mazzanti,30,2,187632.22,1,30-06-2019
15592570,Marino,23,2,56759.79,2,27-08-2016
15748589,Winter,30,2,34180.33,1,23-12-2019
15635893,T'ien,28,2,158545.25,1,08-12-2016
15757632,Hughes-Jones,41,2,182337.98,1,17-03-2018
15691863,Cody,39,2,84175.34,1,20-09-2017
15706071,Hunt,39,1,22197.8,3,07-05-2019
15654296,Estrada,19,2,189641.11,2,13-10-2016
15755018,Dickinson,26,2,154491.39,3,26-10-2016
15594041,Fanucci,41,2,90020.74,2,08-09-2018
15670587,Yang,25,1,197264.35,3,13-11-2018
15724527,Forbes,34,1,31933.06,1,22-08-2019
15801904,Heard,28,1,8755.69,3,28-07-2016
15658195,Efremova,34,1,52820.13,1,18-02-2016
15630113,Morphett,35,1,20008.46,2,26-03-2017
15784320,Lenhardt,44,2,34607.14,1,08-09-2017
15676513,Burns,35,1,177384.45,3,05-03-2016
15574072,Ch'ien,62,2,165702.64,1,17-04-2018
15633854,Sun,40,2,167889.1,1,09-09-2017
15618566,Jamieson,38,2,133122.62,1,10-07-2019
15733014,Nolan,62,2,140454.14,1,05-04-2016
15753343,Barry,28,2,59938.81,1,30-01-2019
15746076,Saunders,50,1,12016.79,2,26-06-2019
15608226,McMorran,72,1,81251.24,2,09-12-2019
15605684,Phelan,31,2,134169.85,1,01-06-2017
15638988,Fu,54,1,94888.6,1,05-08-2017
15628767,Hotchin,63,2,175696.16,2,18-12-2019
15737977,Aksyonov,25,2,96758.58,1,27-07-2017
15758116,Rossi,53,1,128019.48,1,29-09-2017
15575119,Hughes,71,1,146895.36,1,11-10-2019
15625126,Duncan,40,2,139356.3,1,08-03-2018
15567114,McGarry,35,1,2923.61,1,24-11-2018
15672242,Aksenov,24,1,121232.51,1,25-09-2018
15681327,Akhtar,30,1,2053.42,1,10-11-2019
15802585,Pisani,41,2,6382.46,1,29-04-2017
15740630,Pisano,31,2,158750.13,2,12-05-2019
15815420,McDaniels,47,1,74028.36,2,18-11-2016
15711468,Tennant,32,2,44099.75,1,14-02-2019
15799626,Donaghy,50,1,17323,3,09-12-2019
15659325,Todd,40,1,175043.69,2,27-05-2017
15651352,Tobenna,38,2,146388.85,1,05-03-2019
15684925,Vicars,43,2,2465.8,1,16-09-2016
15657439,Chao,18,1,47799.15,1,28-09-2018
15574122,Tien,34,1,165562.84,1,03-04-2019
15720508,Hsing,31,1,72927.68,1,15-09-2019
15599078,Yang,41,2,38270.47,3,15-05-2019
15702300,Walker,27,1,120893.07,1,17-05-2017
15660735,T'ang,31,2,188377.21,2,18-03-2018
15671390,Chukwukere,36,1,55902.93,2,23-04-2018
15647385,Ch'iu,56,1,4523.74,2,08-05-2016
15739223,Pai,24,2,102195.16,2,26-11-2019
15631305,Franklin,28,2,60843.09,2,19-07-2017
15809263,Y?,29,1,25548.47,3,21-04-2017
15640866,Peng,29,2,134462.29,1,15-05-2017
15775663,Otitodilichukwu,53,1,132702.64,3,26-11-2018
15631800,Pagnotto,37,1,75698.44,1,23-11-2019
15654292,Vessels,33,1,105642.43,3,11-11-2019
15648320,Heller,31,2,102153.75,1,01-04-2016
15726747,Donaldson,63,1,166677.54,1,18-01-2016
15694510,Ifeanyichukwu,45,1,24218.65,1,20-03-2016
15572291,Kao,40,1,117122.5,1,08-09-2019
15603465,Dunn,45,2,51871.95,3,29-06-2019
15685628,Calabresi,35,1,84321.03,2,27-11-2019
15792729,Holland,34,2,160213.27,3,15-03-2018
15767414,Calabresi,40,1,88695.19,1,14-12-2017
15568044,Butusov,31,2,6123.15,1,04-06-2018
15751333,Atkinson,36,2,167749.54,1,25-06-2017
15623062,Vasilyeva,24,1,71638,3,23-06-2017
15713621,Mollison,41,1,198064.52,3,11-05-2017
15670668,Webb,29,1,54914.92,3,09-08-2019
15750638,Obiajulu,33,2,190659.17,3,08-03-2016
15747878,Aiken,60,1,51637.67,2,26-10-2018
15726796,Brabyn,38,1,119333.38,1,06-02-2018
15754952,Su,48,2,127095.14,3,01-06-2019
15652192,Traeger,33,2,93541.14,1,10-07-2017
15681924,Ekwueme,38,1,89289.54,3,22-02-2019
15763544,Thompson,47,1,108762.16,1,03-08-2019
15764431,Chinwenma,34,2,28238.25,2,21-10-2019
15684010,Tuan,74,2,34130.43,3,09-06-2018
15648881,Tsai,40,1,7926.35,3,01-10-2017
15733303,Liu,67,1,27330.27,1,22-11-2016
15643294,Robinson,33,2,79997.14,1,25-07-2019
15749905,Carr,47,2,50213.81,2,08-09-2017
15625175,Palerma,43,2,60920.03,3,23-12-2019
15643967,Chineze,37,2,197699.8,1,27-12-2019
15578251,Fang,37,1,92809.73,1,28-07-2018
15772573,Simpson,55,1,163516.16,2,21-09-2017
15733234,Moretti,58,2,62449.07,1,18-01-2016
15721582,Hale,40,2,115800.1,3,15-07-2016
15628219,Benson,37,2,110359.68,3,29-12-2016
15571302,Estep,72,1,78695.68,3,12-05-2017
15637178,Mishina,45,2,128378.04,2,08-08-2019
15601184,Abramovich,26,2,155248.62,2,04-06-2018
15629511,Lavrentiev,49,1,123499.27,1,03-07-2018
15570629,Alexeyeva,72,2,99920.41,3,28-02-2019
15665766,T'ang,39,1,53289.49,3,13-10-2016
15693732,Kilgour,66,2,67622.34,1,13-11-2016
15765982,Chin,41,1,11783.1,1,17-12-2018
15582016,Fiorentini,41,1,62402.38,2,29-04-2019
15798024,Lori,84,1,186235.98,3,11-11-2017
15588622,Marchesi,25,1,79005.95,3,30-07-2016
15724863,Sheppard,55,2,144870.28,2,25-10-2019
15618213,Nnanna,32,2,95481,1,12-11-2016
15780411,Norris,46,2,820.46,1,18-07-2016
15725429,Vincent,33,1,174777.98,3,22-04-2018
15600626,Bradley,30,1,8991.17,1,25-03-2016
15668460,Bellucci,29,1,2797.27,1,12-04-2016
15576263,Clements,22,2,22303.17,1,05-02-2018
15720354,Knowles,71,1,197562.08,1,01-09-2018
15691624,Chidiebere,33,1,23067.97,1,11-06-2019
15793196,Kelly,41,1,190294.12,1,25-03-2016
15633352,Okwukwe,31,2,113167.17,1,04-01-2017
15750874,Onyemere,31,1,124777.14,1,13-07-2017
15588923,Murphy,33,2,124625.08,1,27-11-2018
15715745,Elliott,26,2,49599.27,1,19-05-2017
15611800,Loggia,62,2,151411.5,1,29-04-2019
15576928,Walsh,23,2,122964.18,1,11-12-2018
15793693,Mahomed,60,1,57088.97,1,21-12-2016
15581252,Dolgorukova,29,2,7820.78,2,27-05-2018
15797760,Bogdanov,40,1,149188.41,1,21-04-2019
15790564,She,40,2,134638.97,3,23-03-2016
15593736,Cook,46,2,184980.23,3,08-10-2016
15595937,Bruno,36,1,122373.42,3,10-10-2016
15815628,Moysey,37,2,80215.2,1,14-06-2018
15782802,Beneventi,26,1,14081.64,3,21-08-2018
15627412,Ferri,39,1,199390.45,1,21-06-2019
15734609,Skinner,37,2,7667.48,1,11-07-2019
15710689,Angel,40,1,74965.61,2,06-05-2019
15565806,Toosey,38,1,30583.95,1,28-06-2018
15815530,Chin,42,2,149682.78,1,13-12-2018
15632272,Lung,42,2,92664.09,1,26-09-2017
15684103,Mellor,26,2,138423.1,1,30-06-2018
15654519,Hassall,31,1,3148.2,1,29-04-2019
15767722,Richardson,39,2,197933.5,1,22-10-2016
15654346,Poninski,35,1,37341.17,3,30-05-2017
15660147,Dore,32,1,79577.4,2,18-09-2018
15814998,Bonham,42,1,197602.29,2,05-04-2019
15802207,Ibezimako,43,1,87537.32,3,21-10-2018
15658668,Hunter,49,1,41623.59,2,16-11-2019
15715079,Bold,41,1,168280.95,1,28-07-2019
15570360,Wan,35,2,125986.18,1,14-08-2016
15674678,Bradley,43,2,548.52,3,15-08-2019
15780925,Tretyakova,37,1,96088.54,1,29-09-2017
15688193,Graham,36,1,107787.42,1,18-11-2017
15778219,Izmailov,26,1,20510.79,1,14-04-2018
15696514,Calabrese,37,2,192026.02,3,20-10-2018
15712303,Valentin,66,1,118188.15,1,20-06-2019
15719090,Osonduagwuike,34,2,189540.95,3,12-10-2018
15735632,Williamson,41,1,63736.17,1,06-02-2019
15619436,Pan,32,2,95740.37,1,11-11-2016
15722404,Carpenter,30,2,127939.19,1,26-11-2016
15662063,McIver,36,1,193438.69,1,08-10-2017
15745605,Trevisan,47,2,90655.94,1,21-10-2018
15636658,Rozhkova,36,1,12067.39,1,31-08-2019
15784130,He,30,2,54191.38,3,08-09-2017
15606755,Moretti,46,2,58667.16,2,13-12-2017
15801699,Fishbourne,43,1,35687.43,2,16-05-2018
15784097,Gibson,28,1,14288.93,3,25-05-2019
15764654,Zikoranachidimma,37,1,247.36,1,28-12-2019
15612092,Palmer,32,1,78111.84,3,09-06-2017
15610903,Chukwueloka,31,2,79547.39,2,23-12-2019
15705777,Real,49,1,193266.72,3,22-10-2016
15661936,Chikelu,40,1,105028.46,1,27-03-2018
15700864,Fiorentini,21,2,116106.52,1,12-11-2018
15722965,Yefimova,57,1,53179.21,1,10-12-2017
15737521,Ball,40,1,140947.05,3,27-09-2019
15814465,Ch'in,24,1,171837.06,1,04-12-2016
15580988,Odell,29,1,123437.05,1,11-12-2018
15789974,Enemuo,33,1,197519.66,1,27-03-2019
15713370,Hunter,36,1,183058.51,2,19-06-2019
15748673,Nepean,37,2,22710.72,1,25-09-2019
15754919,Nwebube,40,2,69303.15,1,16-11-2019
15641662,Enticknap,39,1,63705.9,3,20-11-2019
15813422,Lu,35,1,116429.51,2,17-11-2019
15713596,Ugochukwu,62,2,58381.77,1,30-09-2017
15791216,Mann,43,1,177378.66,3,12-11-2017
15689031,Murphy,37,2,35450.53,2,10-03-2017
